Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ind
25-September-2017,397,397,387.35,389.45,390.4531838545,44867,699,17518463,12262,27.33,9.65,-7.55,67
22-September-2017,396,400.7,391.6,395.1,396.0972263975,63203,920,25034533,15489,24.51,9.1,-0.9,68
21-September-2017,390,400.95,390,399.5,395.9705691357,124733,1630,49390597,22402,17.96,10.95,9.5,69
20-September-2017,370,398.8,370,396.25,390.6518557532,412016,4646,160954815,71777,17.42,28.8,26.25,70
19-September-2017,396,399.25,390.4,394.7,393.5141293827,223152,1012,87813465,144353,64.69,8.85,-1.3,71
18-September-2017,398,401.1,395,396.8,398.1685376344,46500,722,18514837,9588,20.62,6.1,-1.2,72
15-September-2017,399,403,393.55,395.65,396.6832000852,206632,1590,81967443,99320,48.07,9.45,-3.35,73
14-September-2017,407,407,396.55,398.2,400.4871786243,89148,1037,35702631,11571,12.98,10.45,-8.8,74
13-September-2017,406.5,407.5,399.5,401,403.6127868726,129195,1486,52144754,40820,31.6,8,-5.5,75
12-September-2017,405.2,406.75,398.25,404.9,402.0140446774,115987,1445,46628403,7552,6.51,8.5,-0.3,76
11-September-2017,405.5,407.2,398.85,401.9,400.9317682985,157185,1856,63020460,27273,17.35,8.35,-3.6,77
8-September-2017,393,404.8,393,403.2,401.2491742837,78114,1254,31343178,14345,18.36,11.8,10.2,78
7-September-2017,404,406.9,395,397.45,401.9391601341,97206,1359,39070898,24449,25.15,11.9,-6.55,79
6-September-2017,399,405.45,399,402.95,403.4613931379,49227,774,19861194,8445,17.16,6.45,3.95,80
5-September-2017,415,415,397.95,406.5,404.5416050234,237928,3275,96251775,41128,17.29,17.05,-8.5,81
4-September-2017,422.45,423,413.1,415.85,417.0845436376,45030,764,18781317,9519,21.14,9.9,-6.6,82
1-September-2017,429,430.15,421.5,422.45,424.031609375,64000,1015,27138023,15299,23.9,8.65,-6.55,83
31-August-2017,432,432,424.3,427.85,426.8275679665,81290,1366,34696813,8634,10.62,7.7,-4.15,84
30-August-2017,430,432.1,427.95,429.2,429.2922343706,35670,685,15312854,5958,16.7,4.15,-0.8,85
29-August-2017,434.95,434.95,427.45,428.4,429.0515044862,40346,581,17310512,7068,17.52,7.5,-6.55,86
28-August-2017,432,438,430.5,434.95,434.3156903886,69584,1026,30221423,18233,26.2,7.5,2.95,87
24-August-2017,433.5,434,428.4,432.85,431.1397152001,46559,1149,20073434,11632,24.98,5.6,-0.65,88
23-August-2017,424.35,434.05,424.35,431.8,430.557257262,255234,4102,109892851,67587,26.48,9.7,7.45,89
22-August-2017,425,425,417.05,421.65,420.0306761682,116051,1463,48744980,58114,50.08,7.95,-3.35,90
21-August-2017,421,425.8,417.95,419,421.5768463074,48096,1272,20276160,16161,33.6,7.85,-2,91
18-August-2017,415.5,422.6,413.25,421.6,419.9664650978,77889,2082,32710768,18794,24.13,9.35,6.1,92
17-August-2017,407.95,420,407.95,416.55,414.8623175414,267732,2733,111071918,127946,47.79,12.05,8.6,93
16-August-2017,410,410.65,403.7,406.65,406.29296875,86528,1504,35155718,25074,28.98,6.95,-3.35,94
14-August-2017,405.2,414.35,405.2,408.55,410.2919373195,201211,2221,82555251,17059,8.48,9.15,3.35,95
11-August-2017,415,417.9,410.4,414.65,414.5402349648,54306,980,22512022,11734,21.61,7.5,-0.35,96
10-August-2017,406.25,420.75,406.25,416.25,417.4771227817,102613,1068,42838580,21424,20.88,14.5,10,97
9-August-2017,418.5,419,412.1,416.6,414.4744112341,100337,1084,41587119,11942,11.9,6.9,-1.9,98
8-August-2017,420,425.35,414.45,418,418.0417855424,147563,1741,61687500,22368,15.16,10.9,-2,99
7-August-2017,418,422.5,416.65,417.7,420.8105395303,177636,1645,74751101,40317,22.7,5.85,-0.3,100
4-August-2017,424.25,424.25,411.7,420.95,417.3802717555,155949,1878,65090036,33374,21.4,12.55,-3.3,101
3-August-2017,415,425.05,413.55,424.25,418.1884810862,222139,2794,92895971,100063,45.05,11.5,9.25,102
2-August-2017,420,422.55,414,415.9,416.6134092306,92757,2057,38643810,33308,35.91,8.55,-4.1,103
1-August-2017,415.65,422.2,413.75,416.45,417.6851289073,119776,1594,50028654,52757,44.05,8.45,0.8,104
31-July-2017,413.5,421.65,410,417.8,414.7780598117,108340,1220,44937055,33910,31.3,11.65,4.3,105
28-July-2017,414.9,415.4,408.45,413.35,411.6864233052,111220,1746,45787764,30446,27.37,6.95,-1.55,106
27-July-2017,429.9,429.9,411.95,416,417.3092596187,242159,4259,101055193,87534,36.15,17.95,-13.9,107
26-July-2017,428.5,430,421.65,426.25,425.3866051324,429896,7477,182872000,184116,42.83,8.35,-2.25,108
25-July-2017,421.1,431,419.2,427.6,425.8251110525,594989,5432,253361257,146241,24.58,11.8,6.5,109
24-July-2017,409.5,422,407.4,420.2,416.0626992465,220832,3198,91879958,51163,23.17,14.6,10.7,110
21-July-2017,417,417,403,411.15,408.8462193996,912937,7451,373250841,412669,45.2,14,-5.85,111
20-July-2017,421.95,424,416.25,419.75,419.7285017962,134174,1632,56316652,32317,24.09,7.75,-2.2,112
19-July-2017,408.3,422.4,407.85,421.35,418.2456434561,370305,4913,154878453,98865,26.7,14.55,13.05,113
18-July-2017,408.25,429.6,398.8,408.25,414.9958914973,313983,4148,130301655,45254,14.41,30.8,0,114
17-July-2017,408,409.9,406.3,408.6,407.9678676937,74131,1017,30243066,29311,39.54,3.6,0.6,115
14-July-2017,403.05,407.8,402.55,405.6,405.6040690979,130250,1494,52829930,39456,30.29,5.25,2.55,116
13-July-2017,400,405,399.05,402.95,401.0428965771,163020,1552,65378013,72439,44.44,5.95,2.95,117
12-July-2017,398,404,394.3,397.2,396.909360629,411201,3761,163209526,154740,37.63,9.7,-0.8,118
11-July-2017,405,409,392.95,395.45,401.3507028791,556568,6042,223378958,180159,32.37,16.05,-9.55,119
10-July-2017,386,410,384.7,405.4,401.1303050022,3963217,39034,1589766444,2581686,65.14,25.3,19.4,120
7-July-2017,382,386,382,384.65,384.810316976,111428,1665,42878644,32164,28.87,4,2.65,121
6-July-2017,379,382.7,374.15,381.4,380.2517009561,468560,1645,178170737,385185,82.21,8.55,2.4,122
5-July-2017,384,384,373.35,376.3,375.5503272727,68750,1477,25819085,20909,30.41,10.65,-7.7,123
4-July-2017,384.95,384.95,378.05,379.3,379.6750222626,52779,635,20038868,7032,13.32,6.9,-5.65,124
3-July-2017,382,383.9,377.2,381.85,379.8356948362,266991,1269,101412712,204457,76.58,6.7,-0.15,125
30-June-2017,382,382.35,372.75,379.15,377.4930961354,131086,1680,49484060,28954,22.09,9.6,-2.85,126
29-June-2017,377,386.45,376.95,382.6,383.1090329895,287546,5010,110161470,130646,45.43,9.5,5.6,127
28-June-2017,372,381.5,367.7,377.35,374.2234864283,179823,2345,67293990,62609,34.82,13.8,5.35,128
27-June-2017,365.5,375.6,365.5,371.8,371.1686150046,278528,1996,103380852,160851,57.75,10.1,6.3,129
23-June-2017,365.75,368.2,363.4,365.9,365.4888697117,192358,3369,70304708,72823,37.86,4.8,0.15,130
22-June-2017,366.8,368.75,362,365.45,367.4869461787,348059,1551,127907139,265910,76.4,6.75,-1.35,131
21-June-2017,367,367.8,364.55,366.05,366.7043688321,888773,2281,325916942,786328,88.47,3.25,-0.95,132
20-June-2017,368,370.4,365,366,367.1322448069,116549,1339,42788896,44788,38.43,5.4,-2,133
19-June-2017,365,368.55,364.7,367.05,366.8915780207,324888,2878,119198671,238456,73.4,3.85,2.05,134
16-June-2017,365.3,367.5,361,364.75,363.9983764905,73298,1133,26680353,27666,37.74,6.5,-0.55,135
15-June-2017,364.5,370.2,364,365,367.0222283596,119487,1725,43854385,49252,41.22,6.2,0.5,136
14-June-2017,363,369,361.4,365.1,364.8412313825,109373,709,39903780,8142,7.44,7.6,2.1,137
13-June-2017,365.4,368.6,362.2,363.55,363.6107297648,1593623,1845,579458422,1547298,97.09,6.4,-1.85,138
12-June-2017,368,371.75,363.5,365.4,366.4787619118,135370,1676,49610230,60936,45.01,8.25,-2.6,139
9-June-2017,368.75,371.15,366.7,367.9,368.1049459459,185000,2527,68099415,123042,66.51,4.45,-0.85,140
8-June-2017,373,373.85,367.3,368.4,369.1745772687,239573,4426,88444261,97000,40.49,6.55,-4.6,141
7-June-2017,375,375.4,370.2,372.7,373.0904280546,147598,2796,55067401,82484,55.88,5.2,-2.3,142
6-June-2017,372.35,372.5,367.5,368.35,368.3597465369,648615,3829,238923657,443236,68.34,5,-4,143
5-June-2017,373,377.25,371.3,372.35,372.9467115492,331235,1281,123533004,253861,76.64,5.95,-0.65,144
2-June-2017,373.2,381.35,369.95,373.15,375.6226837849,206641,3040,77619047,41071,19.88,11.4,-0.05,145
1-June-2017,370,373,365.75,367.15,368.2309274916,102071,1956,37585699,39575,38.77,7.25,-2.85,146
31-May-2017,371,376.5,368.2,371.8,371.616577772,1010184,6581,375401121,635345,62.89,8.3,0.8,147
30-May-2017,373,376.7,368.75,369.75,371.2280823192,290382,2884,107797953,144555,49.78,7.95,-3.25,148
29-May-2017,373.5,378.45,367.9,373.05,373.7001297727,83993,1490,31388195,6703,7.98,10.55,-0.45,149
26-May-2017,368,380.1,367.65,373.7,375.4070814952,129210,3417,48506349,50667,39.21,12.45,5.7,150
25-May-2017,366.15,376.2,361.15,369.55,371.3636673334,660469,8033,245274190,345539,52.32,15.05,3.4,151
24-May-2017,368,373,361.6,368.5,369.5274343342,175510,4223,64855760,56747,32.33,11.4,0.5,152
23-May-2017,373.5,376,370.2,371.45,372.9902239318,1241092,3346,462915183,1108538,89.32,5.8,-2.05,153
22-May-2017,371,378.2,371,371.9,374.2400578453,74682,1619,27948996,13853,18.55,7.2,0.9,154
19-May-2017,375,379.25,368.55,372.55,373.9967235922,143755,2431,53763899,43179,30.04,10.7,-2.45,155
18-May-2017,373,381.5,368.6,370.8,375.3254077756,105818,1810,39716184,19417,18.35,12.9,-2.2,156
17-May-2017,374.7,380.5,370.5,376,376.7821936547,135974,2697,51232582,32729,24.07,10,1.3,157
16-May-2017,367,377.4,367,374.7,374.5866183001,242316,3912,90768331,44970,18.56,10.4,7.7,158
15-May-2017,365,369.5,361.65,363.85,364.9538455733,132490,3093,48352735,46133,34.82,7.85,-1.15,159
12-May-2017,362.15,370.55,361.55,364.9,364.875466022,279225,2454,101882352,129349,46.32,9,2.75,160
11-May-2017,371.7,371.7,362.65,366.1,365.7545524636,557720,5173,203988629,239552,42.95,9.05,-5.6,161
10-May-2017,337,380.05,336.95,372.7,364.2769914578,1635184,24044,595659908,259576,15.87,43.1,35.7,162
9-May-2017,350,350.5,343.4,345.5,346.7843222814,148963,2509,51658033,28038,18.82,7.1,-4.5,163
8-May-2017,344.75,355.25,344.7,351.25,350.3523365721,121032,1901,42403844,46278,38.24,10.55,6.5,164
5-May-2017,345.95,348.75,343,344.65,345.3948312459,80561,1219,27825353,14927,18.53,5.75,-1.3,165
4-May-2017,347.75,351.3,343.8,345.9,347.2189210104,72364,1403,25126150,23525,32.51,7.5,-1.85,166
3-May-2017,347.5,350.1,344.05,346.45,347.2365748275,71284,920,24752412,19067,26.75,6.05,-1.05,167
2-May-2017,350.15,355.3,346.15,347.5,349.9394157757,111019,1431,38849924,23651,21.3,9.15,-2.65,168
28-April-2017,356.4,357.85,350.55,354.6,354.1506357146,129146,2074,45737138,30958,23.97,7.3,-1.8,169
27-April-2017,356.45,361.35,353.8,357.95,358.1678515196,146713,1999,52547880,23830,16.24,7.55,1.5,170
26-April-2017,350.1,359.95,350.1,357.95,356.926719415,165187,3028,58959654,38252,23.16,9.85,7.85,171
25-April-2017,342.5,359.85,341.6,354.15,353.1575307386,271401,3887,95847307,61632,22.71,18.25,11.65,172
24-April-2017,343,347,339,343.25,341.9433339854,112466,1407,38456999,24799,22.05,8,0.25,173
21-April-2017,343,346.15,340.7,342.85,343.892052626,93490,1596,32150468,26668,28.52,5.45,-0.15,174
20-April-2017,340,343.7,338.05,342.6,341.3612776657,72382,1387,24708412,19691,27.2,5.65,2.6,175
19-April-2017,340,341.6,333.25,340,337.6193657,73656,1343,24867692,18298,24.84,8.35,0,176
18-April-2017,341.1,343.5,336.35,338.55,340.2599359843,1273125,2068,433193431,1135928,89.22,7.15,-2.55,177
17-April-2017,342,343.3,337,341.15,340.8571979119,57086,1046,19458174,11724,20.54,6.3,-0.85,178
13-April-2017,350.5,352,339.1,340.55,342.6979042596,251033,3048,86028483,55375,22.06,12.9,-9.95,179
12-April-2017,348,353.8,346.25,351.2,350.2835884248,120153,1845,42087624,21590,17.97,7.55,3.2,180
11-April-2017,345,355.5,343.7,350.2,349.8610958395,252829,3702,88455031,92872,36.73,11.8,5.2,181
10-April-2017,345.1,348,342,345.5,345.3898543223,94661,1259,32694949,20115,21.25,6,0.4,182
7-April-2017,342.65,350.5,342.3,344.5,346.883483512,378882,3421,131427908,108903,28.74,8.2,1.85,183
6-April-2017,344.5,344.5,337.7,341.65,340.7748866969,131285,1858,44738631,27734,21.13,6.8,-2.85,184
5-April-2017,342,347.2,339,344.6,344.0177509248,202750,3494,69749599,63419,31.28,8.2,2.6,185
3-April-2017,350,350,336,341.65,338.8107807447,900717,6794,305172630,627808,69.7,14,-8.35,186
31-March-2017,351,352.05,345,349.95,348.4384716687,175407,2892,61118547,46097,26.28,7.05,-1.05,187
30-March-2017,346,352,342.5,350.65,343.4864180257,6139240,3043,2108745557,5987142,97.52,9.5,4.65,188
29-March-2017,342.9,346.3,341.2,344.9,343.4023899703,170295,2169,58479710,43626,25.62,5.1,2,189
28-March-2017,339,343.4,338.45,340.65,340.8741421005,102139,1559,34816544,25929,25.39,4.95,1.65,190
27-March-2017,343,343,335.2,338.6,338.8631450272,161156,3679,54609829,47017,29.17,7.8,-4.4,191
24-March-2017,341.6,348,337.9,340.4,341.9528497602,321992,8363,110106082,105254,32.69,10.1,-1.2,192
23-March-2017,340,341.5,335.65,338.4,338.6520451643,218491,10476,73992424,89992,41.19,5.85,-1.6,193
22-March-2017,349.5,349.5,325.5,338.5,338.9442113228,363425,9313,123180800,110067,30.29,24,-11,194
21-March-2017,348,351.5,345.2,349.6,348.1533544554,144241,3217,50217988,36692,25.44,6.3,1.6,195
20-March-2017,346,351.8,339.15,349.45,346.4062354743,320553,4099,111041558,35816,11.17,12.65,3.45,196
17-March-2017,362.8,362.85,343.05,346.8,350.9636637167,334349,3798,117344350,145950,43.65,19.8,-16,197
16-March-2017,365.2,366,359.4,360.25,360.443019297,487279,2409,175636314,365778,75.07,6.6,-4.95,198
15-March-2017,359.95,365.8,356.55,363.15,361.6261743065,296558,5417,107243135,79837,26.92,9.25,3.2,199
14-March-2017,366.1,369.45,359.1,361.35,362.5248327574,10884635,4659,3945950483,10616189,97.53,10.35,-4.75,200
10-March-2017,361,366,360.2,364.8,364.4281054278,3054563,2574,1113168607,2886769,94.51,5.8,3.8,201
9-March-2017,359.15,362,356.65,360.4,359.9502039888,70347,1575,25321417,15267,21.7,5.35,1.25,202
8-March-2017,360.8,364.15,358.4,360.75,361.4133001236,168224,3203,60798391,49058,29.16,5.75,-0.05,203
7-March-2017,362,362.3,356.65,361.2,359.9515707148,191537,2762,68944044,31541,16.47,5.65,-0.8,204
6-March-2017,361.95,363.75,357.35,362.05,360.6095183093,277045,4532,99905064,57937,20.91,6.4,0.1,205
3-March-2017,357.5,361.35,353.2,355.6,356.8407448362,163687,2676,58410191,30769,18.8,8.15,-1.9,206
2-March-2017,365,366.1,352.55,356.4,358.6533445189,228867,3626,82083915,43957,19.21,13.55,-8.6,207
1-March-2017,368,368.15,361.15,362.6,363.3634425306,131322,2112,47717614,25101,19.11,7,-5.4,208
28-February-2017,358,373,357,365.15,362.8918992868,676138,9218,245365003,106564,15.76,16,7.15,209
27-February-2017,369.9,370,353.1,355.7,358.4800967062,436787,6581,156579446,64219,14.7,16.9,-14.2,210
23-February-2017,371.8,400.65,363.5,366.05,379.6954454015,2139508,29119,812361443,345727,16.16,37.15,-5.75,211
22-February-2017,363,372.3,359.75,361.15,364.8412715655,257761,3892,94041851,51325,19.91,12.55,-1.85,212
21-February-2017,375,376.9,359.6,362.95,367.417690594,376166,5534,138210043,45851,12.19,17.3,-12.05,213
20-February-2017,369.5,379.05,369.5,375.65,376.3944499446,169692,2492,63871127,48944,28.84,9.55,6.15,214
17-February-2017,366.2,372.1,362.55,369.5,366.6049767665,147847,2082,54201446,46748,31.62,9.55,3.3,215
16-February-2017,361.05,368.9,360.3,366.2,365.9920239282,96288,1486,35240640,16999,17.65,8.6,5.15,216
15-February-2017,370,372.4,360.1,365.35,366.2271757963,225090,3048,82434075,47609,21.15,12.3,-4.65,217
14-February-2017,356.65,370,355,369,365.2366204698,157442,2994,57503584,40342,25.62,15,12.35,218
13-February-2017,354.2,360,353.7,358.15,357.6966271697,76968,1196,27531194,22189,28.83,6.3,3.95,219
10-February-2017,355.5,360,355.1,357.75,357.2892374173,232342,3339,83013296,88580,38.12,4.9,2.25,220
9-February-2017,353,358,350.6,355.5,354.4249376417,105439,1418,37370211,16667,15.81,7.4,2.5,221
8-February-2017,353,354.75,347.1,352.8,351.097756665,106939,1471,37546043,15582,14.57,7.65,-0.2,222
7-February-2017,353.5,358.5,350.15,352.15,354.796553743,87109,1500,30905973,8905,10.22,8.35,-1.35,223
6-February-2017,355,356.8,352.45,354.6,354.3052450414,118531,1928,41996155,29189,24.63,4.35,-0.4,224
3-February-2017,353,361.55,352,353.65,355.2117334774,174049,2609,61824247,38425,22.08,9.55,0.65,225
2-February-2017,344,360,344,353.5,354.4441993727,272936,4105,96740582,59738,21.89,16,9.5,226
1-February-2017,347.9,349.3,340.8,345.05,344.3601994849,974510,2292,335582458,855381,87.78,8.5,-2.85,227
31-January-2017,348.4,353.05,343.25,347.9,348.5909539449,395222,9245,137770814,61306,15.51,9.8,-0.5,228
30-January-2017,323.9,370,322.5,347.65,350.1686027908,1168830,23566,409287568,123507,10.57,47.5,23.75,229
27-January-2017,311,326.7,310.95,323.45,318.8128434699,233099,3524,74314955,65878,28.26,15.75,12.45,230
25-January-2017,304.1,314.2,304.1,311.55,309.7495257867,468671,8931,145170620,68858,14.69,10.1,7.45,231
24-January-2017,319.9,319.9,314.75,316.35,316.1816022732,94316,2660,29820984,25120,26.63,5.15,-3.55,232
23-January-2017,320,320.8,315.6,319.4,318.4188095966,71942,1810,22907686,6444,8.96,5.2,-0.6,233
20-January-2017,319,326.9,315.6,320.7,322.3501518979,156355,2989,50401058,26216,16.77,11.3,1.7,234
19-January-2017,314,322.5,311,316.55,318.9212500385,162235,2368,51740189,43461,26.79,11.5,2.55,235
18-January-2017,317.9,318.35,311.4,313.7,314.3052655623,118202,3014,37151511,31844,26.94,6.95,-4.2,236
17-January-2017,319.95,319.95,316,317.55,317.8337591719,61056,1573,19405658,16941,27.75,3.95,-2.4,237
16-January-2017,320,323,316.9,317.9,319.0036110564,121848,2143,38869952,17005,13.96,6.1,-2.1,238
13-January-2017,319.9,325,316.05,320.05,321.0250252336,153565,2624,49298208,21546,14.03,8.95,0.15,239
12-January-2017,323,325.2,320.1,321.65,322.2041487648,134064,5801,43195977,19055,14.21,5.1,-1.35,240
11-January-2017,322,324.6,318.7,322.85,322.7637412156,186410,9998,60166389,37291,20,5.9,0.85,241
10-January-2017,319.2,321,317.1,320.1,319.3942787357,48311,874,15430257,16964,35.11,3.9,0.9,242
9-January-2017,317.1,321.4,316.6,319,318.5916607177,68639,1720,21867813,10764,15.68,4.8,1.9,243
6-January-2017,322.8,324.7,318.35,319.9,322.4241034411,115776,2289,37328973,23808,20.56,6.35,-2.9,244
5-January-2017,314,322.45,310.25,321.15,317.8302536418,155968,2665,49571349,39016,25.02,12.2,7.15,245
4-January-2017,302.2,315.4,299.55,314.2,305.196042246,356010,4663,108652843,124770,35.05,15.85,12,246
3-January-2017,313,313.9,300,303.65,306.5407161393,158377,2391,48548999,56737,35.82,13.9,-9.35,247
2-January-2017,305.25,312.45,303.1,311,309.6752461275,119044,1933,36864980,33642,28.26,9.35,5.75,248
30-December-2016,303.1,306.95,300.7,305.35,302.9457764464,92801,2015,28113671,12288,13.24,6.25,2.25,249
29-December-2016,299.75,304.75,297.75,303.1,300.7324140944,77818,1282,23402395,21602,27.76,7,3.35,250
28-December-2016,299.5,303.6,297,300.2,300.1532167699,94598,2031,28393894,12465,13.18,6.6,0.7,251
27-December-2016,297.75,303,291.5,299.4,296.480709626,101631,1777,30131631,18920,18.62,11.5,1.65,252
26-December-2016,301,301,289.25,296.25,293.3841195288,103473,1818,30357335,25533,24.68,11.75,-4.75,253
23-December-2016,294.1,297,291.6,295.5,294.1992582085,279863,1222,82335487,230859,82.49,5.4,1.4,254
22-December-2016,302.15,302.15,291.05,293.15,295.3703999937,127527,2770,37667701,59498,46.66,11.1,-9,255
21-December-2016,304.4,306.45,300.55,302.15,302.7571952439,89990,1678,27245120,14717,16.35,5.9,-2.25,256
20-December-2016,304.1,306.4,299.5,302.25,301.7964634542,108015,1950,32598545,37384,34.61,6.9,-1.85,257
19-December-2016,309.95,311.55,304.1,305.1,306.9483559599,83088,1680,25503725,36265,43.65,7.45,-4.85,258
16-December-2016,318.45,319,308.1,309.95,311.7000641861,160471,3764,50018821,55020,34.29,10.9,-8.5,259
15-December-2016,320,322,317.45,318.45,319.3845100025,170807,5609,54553110,50070,29.31,4.55,-1.55,260
14-December-2016,329.7,329.7,321.55,322.45,325.0947470127,50714,5261,16486855,21875,43.13,8.15,-7.25,261
13-December-2016,326.65,330.75,326.15,329.85,329.1682903423,34387,4819,11319110,10788,31.37,4.6,3.2,262
12-December-2016,330,330,326.45,327.85,328.3573369876,131355,5653,43131378,10823,8.24,3.55,-2.15,263
9-December-2016,335,337.05,328,331,331.6601626635,183938,13895,61004907,33639,18.29,9.05,-4,264
8-December-2016,329,333.25,328.1,331.7,331.7479215066,101155,7800,33557961,33190,32.81,5.15,2.7,265
7-December-2016,330,334.6,325.4,328.9,330.2381940085,109923,2758,36300773,14045,12.78,9.2,-1.1,266
6-December-2016,326.85,331.85,325.2,329.05,328.7839201002,150088,2957,49346521,23743,15.82,6.65,2.2,267
5-December-2016,318,328.9,318,327.45,325.5178791799,134514,2156,43786712,26370,19.6,10.9,9.45,268
2-December-2016,316.9,321.3,315,318.75,318.3381728138,115095,2003,36639132,30061,26.12,6.3,1.85,269
1-December-2016,325.55,325.55,314,319.1,319.3767988822,226877,4048,72459250,17482,7.71,11.55,-6.45,270
30-November-2016,324.1,326.8,323.1,324.5,325.0311563,88714,1574,28834814,11510,12.97,3.7,0.4,271
29-November-2016,321,325,316.9,324.2,322.2553710365,196005,2863,63163664,59598,30.41,8.1,3.2,272
28-November-2016,301,319.2,301,317.5,313.6477478372,312211,4955,97924277,55703,17.84,18.2,16.5,273
25-November-2016,308,308,298.65,300.85,301.1711968199,130312,2831,39246221,33668,25.84,9.35,-7.15,274
24-November-2016,299,303.55,298.3,301.5,300.6671176772,109384,3093,32888172,23004,21.03,5.25,2.5,275
23-November-2016,304.05,308,299,300.35,302.1440767866,98038,2265,29621601,23034,23.49,9,-3.7,276
22-November-2016,300,305.2,295.35,304.05,299.5554889095,165051,2330,49441933,58206,35.27,9.85,4.05,277
21-November-2016,302.5,305.4,297.55,299.5,300.4985271128,94033,1579,28256778,20805,22.13,7.85,-3,278
18-November-2016,301.7,303.9,295.6,303,300.0733286766,396557,2135,118996179,261062,65.83,8.3,1.3,279
17-November-2016,310.1,315.3,295.05,296.35,303.1740813534,435532,6330,132042014,177707,40.8,20.25,-13.75,280
16-November-2016,305,311.3,303.5,309.55,307.8302080993,137963,1848,42469179,49091,35.58,7.8,4.55,281
15-November-2016,303,305,294.35,302.9,299.5692096138,83630,1881,25052973,14705,17.58,10.65,-0.1,282
11-November-2016,308.2,308.2,298.6,301.75,301.9139870094,106077,1810,32026130,38677,36.46,9.6,-6.45,283
10-November-2016,305,314,304.15,308.2,310.0170009551,83760,1706,25967024,24952,29.79,9.85,3.2,284
9-November-2016,295,305.2,283.95,301.05,292.497188932,240478,5677,70339139,110223,45.83,21.25,6.05,285
8-November-2016,305.7,306.9,301.5,305,304.114056268,55911,1085,17003321,15046,26.91,5.4,-0.7,286
7-November-2016,310,310,303.05,305.3,306.3070336107,107555,1936,32944853,14212,13.21,6.95,-4.7,287
4-November-2016,310,310.7,304.5,306.8,307.2113192661,119142,1931,36601771,12410,10.42,6.2,-3.2,288
3-November-2016,309.5,315.25,305.8,309.55,311.0196875871,190069,3111,59115201,15906,8.37,9.45,0.05,289
2-November-2016,314.65,315.7,308.55,309.5,313.7450730716,85601,1543,26856892,9201,10.75,7.15,-5.15,290
1-November-2016,320,320.6,315.95,316.7,317.7963563258,64166,1306,20391721,10582,16.49,4.65,-3.3,291
30-October-2016,323.95,323.95,317,318.5,319.2749358151,31160,540,9948607,4061,13.03,6.95,-5.45,292
28-October-2016,323.05,323.1,317.85,318.65,319.625713185,109018,1736,34844956,19061,17.48,5.25,-4.4,293
27-October-2016,316.4,325,313.8,323.05,319.3362493096,157523,2067,50302804,36752,23.33,11.2,6.65,294
26-October-2016,317.5,322.75,315.05,318.05,318.6844816343,364974,5459,116311550,71940,19.71,7.7,0.55,295
25-October-2016,304,311.9,301.9,311.05,307.487592923,134520,2136,41363231,14392,10.7,10,7.05,296
24-October-2016,307,308,303.9,306.5,306.7891862394,461782,3268,141669724,370248,80.18,4.1,-0.5,297
21-October-2016,313.5,313.5,305.9,309.4,307.9227636898,68025,1294,20946446,14647,21.53,7.6,-4.1,298
20-October-2016,305.05,310.6,305.05,309.3,308.2693099605,158817,2554,48958407,25949,16.34,5.55,4.25,299
19-October-2016,307,309.5,304,307.3,306.8425127444,68069,1591,20886463,12215,17.95,5.5,0.3,300
18-October-2016,301.05,307.5,297.55,306.4,302.53653771,127950,3683,38709550,18688,14.61,9.95,5.35,301
17-October-2016,306,306,296.6,301.25,300.1552400641,237020,4072,71142795,41305,17.43,9.4,-4.75,302
14-October-2016,307.05,308,300.25,305.85,304.7327697621,94398,1946,28766164,14475,15.33,7.75,-1.2,303
13-October-2016,315,315,305.6,306.55,309.9789027242,110346,1862,34204932,31428,28.48,9.4,-8.45,304
10-October-2016,319.5,319.9,315.25,316.1,316.4716315682,117384,1910,37148706,11494,9.79,4.65,-3.4,305
7-October-2016,323,324.3,317.75,320.15,320.793717645,170955,2500,54841290,17596,10.29,6.55,-2.85,306
6-October-2016,325,325.1,319.6,322.85,322.8081077755,186907,2495,60335095,17592,9.41,5.5,-2.15,307
5-October-2016,316.35,326.2,316.35,322.1,323.9570332592,138037,2568,44718057,22134,16.03,9.85,5.75,308
4-October-2016,317,324.2,316.05,323.45,320.5784761,111569,1927,35766620,14022,12.57,8.15,6.45,309
3-October-2016,315,319.75,315,318.75,317.8120538554,56596,1202,17986891,9410,16.63,4.75,3.75,310
30-September-2016,311.1,316.3,308.5,314.05,311.8639381908,144574,3464,45087417,15934,11.02,7.8,2.95,311
29-September-2016,322,323.45,314,315.5,318.5114093053,88831,1911,28293687,16463,18.53,9.45,-6.5,312
28-September-2016,314,324.2,311.05,322.45,318.1012992156,156556,2378,49800667,33747,21.56,13.15,8.45,313
27-September-2016,320.05,324.5,313.1,314,315.9177703103,121416,2685,38357472,31277,25.76,11.4,-6.05,314
26-September-2016,327,328.6,319.2,320.45,321.6457647973,114599,2369,36860283,33278,29.04,9.4,-6.55,315
23-September-2016,327.2,330,324.2,327.45,328.3266445744,125534,2315,41216157,45961,36.61,5.8,0.25,316
22-September-2016,325,328.1,322.8,327.2,325.6840358601,150362,3151,48970503,70826,47.1,5.3,2.2,317
