Date,Price,Open,High,Low,Vol.,Change %
"May 03, 2016",329.1,335.1,339.8,327.25,1.06M,-1.6
"May 02, 2016",334.45,332.1,337.5,328.3,1.09M,0.68
"Apr 29, 2016",332.2,337.6,339.35,330.45,822.99K,-1.5
"Apr 28, 2016",337.25,345,346.6,333.05,2.55M,-2.02
"Apr 27, 2016",344.2,345.4,347,342.3,646.47K,-0.55
"Apr 26, 2016",346.1,343.7,348.4,342.55,1.17M,0.98
"Apr 25, 2016",342.75,340,345,338.1,1.04M,1.36
"Apr 22, 2016",338.15,341.45,341.45,333.7,1.25M,-1.05
"Apr 21, 2016",341.75,352,354,340,1.46M,-2.62
"Apr 20, 2016",350.95,347.9,352.9,342.4,2.07M,2.5
"Apr 18, 2016",342.4,338.15,344.2,331.3,1.04M,1.3
"Apr 13, 2016",338,341.5,343.8,336.5,988.96K,-0.29
"Apr 12, 2016",339,347,347.55,337.05,1.52M,-2.29
"Apr 11, 2016",346.95,334,349.4,333.5,3.02M,4.3
"Apr 08, 2016",332.65,320.55,333.9,318,2.53M,3.47
"Apr 07, 2016",321.5,330.95,332.4,319,1.54M,-1.82
"Apr 06, 2016",327.45,318,331.45,315.3,1.62M,3.79
"Apr 05, 2016",315.5,316.4,318.85,313.75,500.76K,-0.83
"Apr 04, 2016",318.15,313.7,320,312.45,2.15M,1.56
"Apr 01, 2016",313.25,319,319.45,312.4,1.43M,-2.52
"Mar 31, 2016",321.35,315.4,324.6,312.7,3.16M,2.78
"Mar 30, 2016",312.65,304,314.25,302.7,1.68M,3.49
"Mar 29, 2016",302.1,303,306.8,300.8,949.41K,-0.66
"Mar 28, 2016",304.1,304,305.8,299.5,736.83K,0.02
"Mar 23, 2016",304.05,304,306.9,299.05,1.40M,0.05
"Mar 22, 2016",303.9,301.6,309,300,1.72M,1.45
"Mar 21, 2016",299.55,292.75,301.5,291.95,1.06M,2.52
"Mar 18, 2016",292.2,293.1,294.1,287.2,623.17K,-0.12
"Mar 17, 2016",292.55,292.8,295,290.95,473.01K,0.91
"Mar 16, 2016",289.9,293.95,296.35,286.5,540.35K,-1.39
"Mar 15, 2016",294,294.95,296,291.25,568.01K,-0.2
"Mar 14, 2016",294.6,295,296.7,292.1,1.05M,1.31
"Mar 11, 2016",290.8,284,292.45,281.7,1.58M,2.59
"Mar 10, 2016",283.45,286.2,286.2,281.05,520.63K,-0.7
"Mar 09, 2016",285.45,285,287.2,281.6,1.06M,0.11
"Mar 08, 2016",285.15,281.7,287.5,278.8,1.42M,1.51
