Date,Price,Open,High,Low,Vol.,Change %
"Mar 31, 2017",3374,3380,3432.95,3331.05,198.47K,-0.62
"Mar 30, 2017",3395.15,3382,3422.5,3380.6,979.26K,0.11
"Mar 29, 2017",3391.4,3343.3,3415.5,3326.9,152.29K,1.55
"Mar 28, 2017",3339.55,3309.7,3366.85,3304.4,100.55K,1.07
"Mar 27, 2017",3304.1,3300,3330,3292.15,77.18K,0.18
"Mar 24, 2017",3298.15,3299.15,3321,3283.05,70.64K,0.07
"Mar 23, 2017",3295.75,3327,3354.35,3279.9,94.16K,-0.9
"Mar 22, 2017",3325.75,3262,3345.75,3262,220.08K,0.95
"Mar 21, 2017",3294.35,3240,3321,3240,396.45K,1.31
"Mar 20, 2017",3251.75,3252.4,3264.35,3240,55.47K,0.13
"Mar 17, 2017",3247.55,3225,3254.9,3215,88.40K,0.7
"Mar 16, 2017",3225.05,3197,3238.2,3196.35,112.69K,1.09
"Mar 15, 2017",3190.25,3180.05,3200,3135.5,112.10K,0.42
"Mar 14, 2017",3176.75,3153.8,3190.55,3136.45,133.63K,1.74
"Mar 10, 2017",3122.5,3085.1,3131,3077,137.49K,1.43
"Mar 09, 2017",3078.6,3086,3099.9,3063,112.21K,-0.22
"Mar 08, 2017",3085.4,3065,3108,3045.3,263.48K,0.86
"Mar 07, 2017",3059.15,3105,3105,3055.2,183.63K,-0.87
"Mar 06, 2017",3086,3112,3116.45,3059.4,159.50K,-0.35
"Mar 03, 2017",3096.75,3123,3145.7,3066.45,233.04K,-0.56
"Mar 02, 2017",3114.15,3200,3217.5,3102.7,190.96K,-2.1
"Mar 01, 2017",3181,3232,3259.95,3175,101.91K,-1.5
"Feb 28, 2017",3229.4,3255.1,3259,3212.3,95.95K,-0.91
"Feb 27, 2017",3259.1,3231,3268.9,3218.85,130.54K,0.99
"Feb 23, 2017",3227,3242.05,3278.95,3213.55,210.42K,-0.36
"Feb 22, 2017",3238.7,3242,3264,3226.85,115.27K,-0.01
"Feb 21, 2017",3239.05,3266.7,3275.5,3215.2,98.07K,-0.55
"Feb 20, 2017",3256.9,3262,3267.25,3236.05,57.14K,0.28
"Feb 17, 2017",3247.75,3239.1,3254.8,3205.55,157.43K,0.53
"Feb 16, 2017",3230.75,3190,3238.4,3182.75,79.94K,1.14
"Feb 15, 2017",3194.35,3233,3243,3171,136.34K,-0.93
"Feb 14, 2017",3224.45,3280,3280,3210.2,188.42K,-1.44
"Feb 13, 2017",3271.7,3245,3296,3222.1,201.95K,1
"Feb 10, 2017",3239.35,3231,3270,3223.25,211.10K,0.42
"Feb 09, 2017",3225.95,3228.3,3254.65,3205.3,112.76K,-0.22
"Feb 08, 2017",3233,3230.85,3266.2,3192.05,129.08K,0.07
"Feb 07, 2017",3230.6,3290,3290,3210,113.83K,-1.66
"Feb 06, 2017",3285,3230.85,3294.4,3230.85,134.15K,1.68
"Feb 03, 2017",3230.85,3223.1,3273.85,3210,135.66K,0
"Feb 02, 2017",3231,3240,3254.65,3189.7,230.89K,-0.12
"Feb 01, 2017",3234.75,3133.7,3249.8,3112.75,211.29K,3.33
"Jan 31, 2017",3130.45,3150,3150,3109,154.94K,-0.48
"Jan 30, 2017",3145.7,3128,3151.4,3100.2,130.27K,1.38
"Jan 27, 2017",3102.95,3134,3162,3091,134.72K,-1.02
"Jan 25, 2017",3134.9,3125,3148,3098,95.01K,-0.43
"Jan 24, 2017",3148.35,3096.3,3150.5,3081.65,151.85K,1.79
"Jan 23, 2017",3093.1,3065.2,3115,3065.2,72.04K,0.48
"Jan 20, 2017",3078.3,3117.9,3135.1,3064.1,112.99K,-0.95
"Jan 19, 2017",3107.95,3091,3155,3066.75,257.58K,0.53
"Jan 18, 2017",3091.55,3018,3098.7,3014.9,269.61K,2.59
"Jan 17, 2017",3013.55,2968.7,3020.2,2955.1,164.75K,1.61
"Jan 16, 2017",2965.75,2935,2979.8,2923,106.51K,0.88
"Jan 13, 2017",2940,2969,2985,2925,104.33K,-0.26
"Jan 12, 2017",2947.8,2984.95,2994.95,2918.4,130.05K,-0.75
"Jan 11, 2017",2970.1,2885,2985,2885,345.86K,3.1
"Jan 10, 2017",2880.8,2899,2903,2875.95,273.06K,-0.59
"Jan 09, 2017",2897.9,2920,2922.3,2875.55,172.18K,0.1
"Jan 06, 2017",2894.95,2865,2915,2845.8,397.72K,1.02
"Jan 05, 2017",2865.8,2862,2875,2852.6,116.33K,0.47
"Jan 04, 2017",2852.4,2890,2890,2830.45,136.68K,-0.69
"Jan 03, 2017",2872.25,2887,2890,2851.2,127.59K,-0.49
"Jan 02, 2017",2886.45,2901.1,2901.1,2865.15,52.25K,0.01
"Dec 30, 2016",2886.3,2905,2922,2870,110.33K,0.11
"Dec 29, 2016",2883.15,2835,2898,2828.9,90.14K,1.53
"Dec 28, 2016",2839.6,2830,2888,2830,123.55K,0.45
"Dec 27, 2016",2826.85,2810.25,2856.85,2781.55,78.68K,0.7
"Dec 26, 2016",2807.3,2829.9,2831.4,2780,68.00K,-0.84
"Dec 23, 2016",2831.2,2810.05,2841.15,2772.85,91.37K,0.73
"Dec 22, 2016",2810.65,2840,2849.25,2799.85,92.59K,-1.3
"Dec 21, 2016",2847.7,2872.1,2899,2827.8,200.87K,-0.85
"Dec 20, 2016",2872.1,2902,2909.8,2866,200.54K,-0.95
"Dec 19, 2016",2899.6,2900,2914.75,2865.5,110.01K,0.15
"Dec 16, 2016",2895.3,2923.25,2938.15,2881.9,194.08K,-0.85
"Dec 15, 2016",2920.2,2932,2954,2907.5,108.28K,-0.73
"Dec 14, 2016",2941.65,2940,2968,2935,116.89K,0.1
"Dec 13, 2016",2938.65,2997.85,2997.85,2924.95,192.04K,-1.29
"Dec 12, 2016",2977.05,3025.5,3028.5,2970.1,137.36K,-1.6
"Dec 09, 2016",3025.35,3041.9,3062.8,3021.1,317.72K,-0.44
"Dec 08, 2016",3038.75,3013,3068,3001,84.69K,1.47
"Dec 07, 2016",2994.75,3018,3044.6,2982,117.62K,-0.32
"Dec 06, 2016",3004.45,3069.6,3074,2997.1,89.66K,-2.02
"Dec 05, 2016",3066.4,2980,3082.8,2980,108.58K,3.01
"Dec 02, 2016",2976.8,2994.8,3015,2964.85,169.70K,-0.88
"Dec 01, 2016",3003.35,3036.05,3063.95,2996,94.49K,-0.97
"Nov 30, 2016",3032.9,3010,3073.95,2951.2,237.37K,0.91
"Nov 29, 2016",3005.45,2987,3038.4,2972,104.16K,1.18
"Nov 28, 2016",2970.5,2959.95,2991.1,2928.15,89.02K,0.29
"Nov 25, 2016",2962,2969.95,2974.45,2921.05,87.88K,0.66
"Nov 24, 2016",2942.55,2958,2988,2916,155.07K,-0.85
"Nov 23, 2016",2967.75,2939,2976,2895,129.50K,2.12
"Nov 22, 2016",2906.05,2906.1,2920,2851.95,177.24K,0.41
"Nov 21, 2016",2894.3,2905,2928.15,2876.1,91.18K,-0.29
"Nov 18, 2016",2902.6,2921,2925,2871.05,290.70K,-1.11
"Nov 17, 2016",2935.05,3020,3020,2920,202.75K,-1.87
"Nov 16, 2016",2991,2950,3060,2926.35,235.15K,2.1
"Nov 15, 2016",2929.35,3064,3064,2781.2,579.25K,-4.87
"Nov 11, 2016",3079.35,3189.85,3189.85,3030.5,216.04K,-3.89
"Nov 10, 2016",3204.15,3215,3241.85,3169.25,137.27K,2.56
"Nov 09, 2016",3124.2,3100,3191.7,2929,225.84K,-3.44
"Nov 08, 2016",3235.55,3278,3301.7,3215.55,453.38K,-2.03
"Nov 07, 2016",3302.55,3329,3348,3285,210.92K,0.02
"Nov 04, 2016",3302,3300,3380,3222,227.57K,0.02
"Nov 03, 2016",3301.5,3302.6,3325.5,3252.05,129.16K,-0.03
"Nov 02, 2016",3302.6,3278,3313.95,3271,118.00K,-0.84
"Nov 01, 2016",3330.55,3315,3340,3267.95,128.59K,0.32
"Oct 30, 2016",3320,3327,3328,3302.15,12.09K,0.24
"Oct 28, 2016",3311.95,3234,3329,3231.75,107.95K,3.11
"Oct 27, 2016",3212.1,3250,3269.15,3195,217.03K,-1.64
"Oct 26, 2016",3265.8,3290,3308.85,3250.7,87.96K,-0.9
"Oct 25, 2016",3295.35,3308.4,3322.65,3279.95,91.09K,-0.38
"Oct 24, 2016",3307.9,3270.3,3329.55,3270.3,73.22K,-0.08
"Oct 21, 2016",3310.7,3335,3345,3304.5,63.52K,-0.07
"Oct 20, 2016",3313.15,3317,3355,3301,121.38K,-0.11
"Oct 19, 2016",3316.9,3283.9,3350,3280,173.75K,1.6
"Oct 18, 2016",3264.6,3306.5,3320.6,3245,139.27K,-1.26
"Oct 17, 2016",3306.4,3335.3,3335.45,3287.65,108.44K,-0.73
"Oct 14, 2016",3330.75,3354,3354,3295,70.68K,0.16
"Oct 13, 2016",3325.45,3369,3369,3289,161.32K,-1.52
"Oct 10, 2016",3376.8,3390,3410.75,3370.6,54.75K,-0.29
"Oct 07, 2016",3386.65,3467,3475,3379.85,168.78K,-2.32
"Oct 06, 2016",3467,3489.9,3497.95,3441.8,59.47K,0.19
"Oct 05, 2016",3460.5,3480,3506,3440.5,206.31K,-0.43
"Oct 04, 2016",3475.35,3484,3485,3436.25,92.82K,-0.29
"Oct 03, 2016",3485.55,3397.85,3522,3380,129.68K,3.61
"Sep 30, 2016",3364,3280,3387.3,3250.05,120.21K,2.39
"Sep 29, 2016",3285.55,3430,3435,3199.7,168.17K,-3.49
"Sep 28, 2016",3404.2,3429.8,3456,3390.9,126.16K,-0.79
"Sep 27, 2016",3431.25,3422.1,3456,3411.85,87.32K,0.42
"Sep 26, 2016",3417.05,3445,3449.15,3396.85,155.74K,-0.12
"Sep 23, 2016",3421.1,3428.9,3460,3375.8,162.50K,0.59
"Sep 22, 2016",3400.95,3419,3435,3376.05,249.68K,0.08
"Sep 21, 2016",3398.1,3411,3445,3357.2,181.72K,-0.36
"Sep 20, 2016",3410.5,3416,3450.95,3399,147.74K,-0.03
"Sep 19, 2016",3411.6,3475.5,3486,3400,174.08K,-1.84
"Sep 16, 2016",3475.5,3540,3562,3453.4,156.30K,-1.59
"Sep 15, 2016",3531.6,3549.95,3584.25,3525,153.25K,-0.23
"Sep 14, 2016",3539.9,3427,3550,3426.85,218.76K,3.27
"Sep 12, 2016",3427.95,3400,3449.9,3370,117.66K,-0.78
"Sep 09, 2016",3455.05,3500,3500,3445,76.87K,-0.49
"Sep 08, 2016",3472.1,3467,3488.45,3450,107.92K,-0.48
